title,year,genres,budget,box_office,vote_count,runtime,production_companies,release_month,poster_url,original_language,roi,success_label,imdb_rating,profit
Cobalt Blue,2022,"Romance, Drama",0,0,30,112,Open Air Films,4,https://image.tmdb.org/t/p/w500/59CjIDHHvNyiinRwaSIouWnPNrY.jpg,hi,0.0,Flop,6.491361693834273,0
Thank God,2022,Comedy,0,0,33,121,"T-Series, Maruti International, Soham Rockstar Entertainment, Anand Pandit Motion Pictures",10,https://image.tmdb.org/t/p/w500/dxKtwP2Q4n3jfqMIqxoShX08UkH.jpg,hi,0.0,Flop,6.531478917042255,0
Bulbule,2022,"Thriller, Drama",0,0,1,95,,8,https://image.tmdb.org/t/p/w500/tdvLPq0FxFh0GCRzKkmsB67j1wU.jpg,hi,0.0,Flop,5.301029995663981,0
Rocket Gang,2022,"Comedy, Fantasy, Horror, Music",0,0,2,140,Zee Studios,11,https://image.tmdb.org/t/p/w500/8icRtVuWUDvBITWCeMBmRTL8chu.jpg,hi,0.0,Flop,5.477121254719663,0
Love Hostel,2022,"Crime, Romance, Thriller",0,0,18,101,"Red Chillies Entertainment, Drishyam Films, Reflection Pictures Studio",2,https://image.tmdb.org/t/p/w500/gjp2tU35OCLErpIG5pKqgBc9Ch7.jpg,hi,0.0,Flop,6.278753600952829,0
Dobaaraa,2022,"Science Fiction, Mystery, Thriller",0,0,27,135,"Cult Movies, The Vermillion World, Athena Entertainment",8,https://image.tmdb.org/t/p/w500/dMdFRJ50RHSqwjNqaQAuSGHgvh3.jpg,hi,0.0,Flop,6.447158031342219,0
Ladki: Dragon Girl,2022,Action,0,0,7,134,,7,https://image.tmdb.org/t/p/w500/tV69fiUL9oCtWItvHmUYEr3WXPG.jpg,hi,0.0,Flop,5.903089986991944,0
Maja Ma,2022,"Comedy, Romance, Drama",0,0,17,135,Leo Media Collective,10,https://image.tmdb.org/t/p/w500/vfzBw0g0zKjyCpcTCEQEfq3gy0d.jpg,hi,0.0,Flop,6.2552725051033065,0
Phone Bhoot,2022,"Horror, Comedy",0,0,28,137,"Excel Entertainment, Zee Music Company",11,https://image.tmdb.org/t/p/w500/xswHNJUpzUTwmZq0Zr5ZxRZhBYN.jpg,hi,0.0,Flop,6.462397997898956,0
Triple Cross,2022,"Thriller, Action",0,0,2,117,Take 3 Productions,5,https://image.tmdb.org/t/p/w500/d9J9Fi9r3LrIeXIYRqCRS2RI9Vb.jpg,hi,0.0,Flop,5.477121254719663,0
Mister Mummy,2022,"Comedy, Drama",0,0,10,98,"T-Series, Hectic Cinema, Bound Script Production",11,https://image.tmdb.org/t/p/w500/pZcDBlTEqqlp2o3Vmmwcm7Ntxoa.jpg,hi,0.0,Flop,6.041392685158225,0
Middle Class Love,2022,"Comedy, Drama, Romance",0,0,9,130,"Zee Studios, Benaras Mediaworks",9,https://image.tmdb.org/t/p/w500/uQppjrljRPiYtvxoRctqbh2IWAB.jpg,hi,0.0,Flop,6.0,0
Raksha Bandhan,2022,"Comedy, Drama, Family",8799651,0,25,110,"Cape Of Good Films, Colour Yellow Productions, Zee Studios",8,https://image.tmdb.org/t/p/w500/ykefXRqhM7HVnLWPtXWcWCcvBy6.jpg,hi,-1.0,Flop,6.414973347970818,-8799651
Dhavak,2022,"Comedy, Drama",0,0,0,0,,8,https://image.tmdb.org/t/p/w500/7ckgmCpo3SV3zCWeFKJJj9UvT2N.jpg,hi,0.0,Flop,5.0,0
Dhaakad,2022,"Action, Thriller",10922838,0,11,131,"Soham Rockstar Entertainment, Asylum Films, Sohel Maklai Productions, Zee Studios",5,https://image.tmdb.org/t/p/w500/w9kCrVZI9sHcu2vilqCuSBfGAvQ.jpg,hi,-1.0,Flop,6.079181246047625,-10922838
Goodbye,2022,"Drama, Comedy, Family",0,0,14,145,"Balaji Motion Pictures, Good Co., Saraswati Entertainment Private Limited",10,https://image.tmdb.org/t/p/w500/gOCuUqmC96mXVyJ5QtjIpCMt2b8.jpg,hi,0.0,Flop,6.176091259055681,0
Conditions Apply,2022,Unknown,0,0,0,0,,9,https://image.tmdb.org/t/p/w500/3Nw7lvcJxakuAglPGQnnpGwjSaw.jpg,hi,0.0,Flop,5.0,0
Double XL,2022,"Comedy, Drama",0,0,10,0,"T-Series, Wakaoo Films, Reclining Seats Cinema Production, Elemen3 Entertainment",11,https://image.tmdb.org/t/p/w500/n5pOwxgBj5M67FpiFLwOxSbJiVI.jpg,hi,0.0,Flop,6.041392685158225,0
GGS - Ganteng-Ganteng Sange,2023,"Drama, Romance",0,0,7,28,Kelas Bintang,5,https://image.tmdb.org/t/p/w500/39fFH027tOpTyZwSNOydSAsOCzb.jpg,hi,0.0,Flop,5.903089986991944,0
Jawan,2023,"Action, Thriller",36150000,136698671,310,169,Red Chillies Entertainment,9,https://image.tmdb.org/t/p/w500/jFt1gS4BGHlK8xt76Y81Alp4dbt.jpg,hi,2.7814293499308436,Hit,7.492760389026838,100548671
Mimi Cucu Part 2,2023,"Drama, Horror, Romance",0,0,0,34,Kelas Bintang,5,https://image.tmdb.org/t/p/w500/m0pu6B67XWhQ2uJkBqxVaHmlcVP.jpg,hi,0.0,Flop,5.0,0
Animal,2023,"Action, Crime, Drama",13000000,108300000,172,201,"T-Series, Bhadrakali Pictures, ST Film",12,https://image.tmdb.org/t/p/w500/hr9rjR3J0xBBKmlJ4n3gHId9ccx.jpg,hi,7.3307692307692305,Hit,7.238046103128795,95300000
Darranchhoo,2023,Comedy,0,0,0,0,Mark Movies,10,https://image.tmdb.org/t/p/w500/7O9V2jI6KIXHhmaTBdUmolC0hkO.jpg,hi,0.0,Flop,5.0,0
Kofuku,2023,Unknown,0,0,0,19,,10,https://image.tmdb.org/t/p/w500/mUB65Xf6s2hUMJpLTOWExC0zWna.jpg,hi,0.0,Flop,5.0,0
72 Hoorain,2023,"Documentary, Crime, Horror",0,0,3,120,,7,https://image.tmdb.org/t/p/w500/856PQFVWTTDMelYPxjNJnqVgrqJ.jpg,hi,0.0,Flop,5.6020599913279625,0
Pathaan,2023,"Action, Adventure, Thriller",30270000,127180000,241,146,"Yash Raj Films, Pathaan Productions, Palma Pictures, FPS Productions, NSA Picture, ODU Movies",1,https://image.tmdb.org/t/p/w500/arf00BkwvXo0CFKbaD9OpqdE4Nu.jpg,hi,3.201519656425504,Hit,7.383815365980431,96910000
ICU,2023,"Family, Drama",0,0,1,10,,10,https://image.tmdb.org/t/p/w500/nDuByOrCtfQUsAYOesZxZOTMLR8.jpg,hi,0.0,Flop,5.301029995663981,0
Ouch 2,2023,Drama,0,0,0,16,"Royal Stag Barrel Select Large Short Films, Friday Storytellers",3,https://image.tmdb.org/t/p/w500/aexfjerSrYAhibRBXVSpOTl2RES.jpg,hi,0.0,Flop,5.0,0
Chidiakhana,2023,Drama,0,0,1,0,"National Film Development Corporation of India, Bharati Studios, Cine Grips",6,https://image.tmdb.org/t/p/w500/pZdDJhHTHfh174FMXvMYlgkqgE0.jpg,hi,0.0,Flop,5.301029995663981,0
Love-All,2023,Drama,0,0,0,0,"Anand Pandit Motion Pictures, LGF studios, Filmart Productions",8,https://image.tmdb.org/t/p/w500/qTLRHRJIQLRtsv9Q1rbUgRlE3A2.jpg,hi,0.0,Flop,5.0,0
12th Fail,2023,Drama,2400000,8300000,219,146,"Vidhu Vinod Chopra Productions, Zee Studios, KRG Studios",8,https://image.tmdb.org/t/p/w500/eebUPRI4Z5e1Z7Hev4JZAwMIFkX.jpg,hi,2.4583333333333335,Hit,7.342422680822207,5900000
Kennedy,2023,"Crime, Thriller",0,0,5,147,"Good Bad Films, Zee Studios",5,https://image.tmdb.org/t/p/w500/oi8PrMckw1zOrkfVxwo0o6h7I27.jpg,hi,0.0,Flop,5.778151250383644,0
White Ant,2023,Drama,0,0,2,15,,1,https://image.tmdb.org/t/p/w500/nNsNNlc0T9pFUTfZvndqUHOvE07.jpg,hi,0.0,Flop,5.477121254719663,0
Dhai Aakhar,2023,Drama,0,0,0,98,,11,https://image.tmdb.org/t/p/w500/3fjbx9xt4iVitVceB7XD18LXs0p.jpg,hi,0.0,Flop,5.0,0
Lakeerein,2023,Drama,0,0,0,0,"BTC Multimedia, Image & Creation Productions",11,https://image.tmdb.org/t/p/w500/baJOje7g8ZP42YTFewpQnWVgPYK.jpg,hi,0.0,Flop,5.0,0
Adipurush,2023,"Action, Adventure, Fantasy",63000000,54300000,103,179,"Retrophiles, T-Series, AA Films, UV Creations, People Media Factory",6,https://image.tmdb.org/t/p/w500/1H2xEZOixs0z0JKwyjANZiKNNVJ.jpg,hi,-0.1380952380952381,Flop,7.017033339298781,-8700000
Tiger 3,2023,"Action, Adventure, Thriller",36320000,56490000,57,155,"Yash Raj Films, First Step Productions, Etalon-Film, FPS Productions, SK-Film",11,https://image.tmdb.org/t/p/w500/2hsZrii8zXsk765YKKActVhIjTE.jpg,hi,0.5553414096916299,Average,6.763427993562937,20170000
Dunki,2023,"Adventure, Comedy, Drama",14500000,15000000,104,159,"Red Chillies Entertainment, Rajkumar Hirani Films, Jio Studios",12,https://image.tmdb.org/t/p/w500/kPRb1mbVHGop0egQ7153y0lhzGL.jpg,hi,0.034482758620689655,Average,7.021189299069938,500000
Chal Zindagi,2023,"Adventure, Drama",0,0,0,130,"Altitude Event Production, Vivaan Filmz Production",5,https://image.tmdb.org/t/p/w500/fu2fHbX0a99IfutCrWdWF5KgMrj.jpg,hi,0.0,Flop,5.0,0
Armaand,2023,Drama,0,0,0,9,,10,https://image.tmdb.org/t/p/w500/4m47icjzP1X3OiPEVQ7IF3S0oPx.jpg,hi,0.0,Flop,5.0,0
Jaane Jaan,2023,"Crime, Thriller, Drama",0,0,108,139,"Kross Pictures, 12th Street Entertainment, Balaji Motion Pictures, Northern Lights Films",9,https://image.tmdb.org/t/p/w500/oaUOV9VCNM5MjrmonqgH4o3XNwQ.jpg,hi,0.0,Flop,7.037426497940624,0
Tu Jhoothi Main Makkaar,2023,"Comedy, Romance, Family",0,0,213,159,"T-Series, LUV Films, Yash Raj Films, Film Madrid, MFDC",3,https://image.tmdb.org/t/p/w500/zHLtNP4KP0GMi6p1ACf2QvVnBvI.jpg,hi,0.0,Flop,7.330413773349191,0
Bholaa,2023,"Action, Adventure, Crime, Thriller",0,0,32,144,"Dream Warrior Pictures, T-Series, Ajay Devgn FFilms, Reliance Entertainment, PVR Inox Pictures",3,https://image.tmdb.org/t/p/w500/chmbRa3tKFq1KNMoyuU8Vf5hlke.jpg,hi,0.0,Flop,6.518513939877888,0
Tante Siska,2023,"Drama, Romance",0,0,0,0,Kelas Bintang,6,https://image.tmdb.org/t/p/w500/ui5arpwdiTrnAJ3P5Ue6XPSBMQx.jpg,hi,0.0,Flop,5.0,0
Lust Stories 2,2023,"Drama, Romance",0,0,54,132,"RSVP Movies, Flying Unicorn Entertainment",6,https://image.tmdb.org/t/p/w500/p5x729JI6wZs9hCqX7tc7oH87ih.jpg,hi,0.0,Flop,6.740362689494244,0
Khufiya,2023,"Crime, Thriller, Mystery",0,0,45,158,Vishal Bhardwaj Films,10,https://image.tmdb.org/t/p/w500/bbHUuTEo2DsYLoXCjkL8kB0oPhy.jpg,hi,0.0,Flop,6.662757831681574,0
Chor Nikal Ke Bhaga,2023,"Crime, Thriller",0,0,138,110,Maddock Films,3,https://image.tmdb.org/t/p/w500/1MIDERaEUMw1rYDM99tGZPY80Ap.jpg,hi,0.0,Flop,7.143014800254095,0
Kisi Ka Bhai... Kisi Ki Jaan,2023,"Romance, Action",0,0,31,144,Salman Khan Films,4,https://image.tmdb.org/t/p/w500/yJ2JqgfWniQLnXPM5WkM7f1rqaY.jpg,hi,0.0,Flop,6.505149978319906,0
Shehzada,2023,"Action, Comedy, Drama, Romance",0,0,39,142,"T-Series, Brat Films, Allu Entertainment",2,https://image.tmdb.org/t/p/w500/rcKbsGBZCwDs1sVXNkGHqEVLzQW.jpg,hi,0.0,Flop,6.6020599913279625,0
Rocky Aur Rani Kii Prem Kahaani,2023,"Comedy, Drama, Family, Romance",0,0,74,179,"Dharma Productions, Viacom18 Studios",7,https://image.tmdb.org/t/p/w500/vTQIqlxUkOuyf2UKhlM2OUaFGKz.jpg,hi,0.0,Flop,6.8750612633917,0
Sam Bahadur,2023,"Drama, History, War",6900000,0,33,149,RSVP Movies,12,https://image.tmdb.org/t/p/w500/nFYf3g3CObjx9ri3PMWkK1lWFhr.jpg,hi,-1.0,Flop,6.531478917042255,-6900000
The Archies,2023,"Comedy, Drama, Music, Romance",0,0,61,144,"Tiger Baby, Graphic India, Archie Comics",12,https://image.tmdb.org/t/p/w500/hmhWb4NTj02FyDxwBm4x9x2JxwJ.jpg,hi,0.0,Flop,6.792391689498254,0
Kathal,2023,"Comedy, Drama",0,0,39,115,"Sikhya Entertainment, Balaji Telefilms",5,https://image.tmdb.org/t/p/w500/yzVMUMN3tkLXdGbLHbOJ6sfXYI.jpg,hi,0.0,Flop,6.6020599913279625,0
UT 69,2023,Drama,0,0,0,140,"SVS Studio, The Bigger Picture",11,https://image.tmdb.org/t/p/w500/sgJ5fr71NGfy7QGXPEx46g8LuNL.jpg,hi,0.0,Flop,5.0,0
Bawaal,2023,"Drama, Romance, Action, History",6000000,0,32,137,"Nadiadwala Grandson Entertainment, Earthsky Pictures",7,https://image.tmdb.org/t/p/w500/kT0mA3kYzvl2UZGxhJnLyTUYa2z.jpg,hi,-1.0,Flop,6.518513939877888,-6000000
Selfiee,2023,"Comedy, Drama",10000000,0,23,143,"Dharma Productions, Magic Frames, Prithviraj Productions, Star Studios",2,https://image.tmdb.org/t/p/w500/1QU1MCj0gFEZzIKl6pbfLsfClbJ.jpg,hi,-1.0,Flop,6.380211241711606,-10000000
Mrs.,2023,Drama,0,0,15,111,"Baweja Movies, Jio Studios",11,https://image.tmdb.org/t/p/w500/e2coys6g8PRqiP0sHEA2T6uLkEf.jpg,hi,0.0,Flop,6.204119982655925,0
Mrs. Chatterjee Vs Norway,2023,"Drama, Thriller",0,0,65,135,"Zee Studios, Emmay Entertainment, Cuba Films",3,https://image.tmdb.org/t/p/w500/7hh1cvrrryYd3IHQFX8HnslWOkZ.jpg,hi,0.0,Flop,6.819543935541869,0
Gangster Ganga,2023,Family,0,0,0,25,,10,https://image.tmdb.org/t/p/w500/8k2aPHzIBPTGAUVYS66NRdDyvud.jpg,hi,0.0,Flop,5.0,0
Angithee 2,2023,"Romance, Drama",0,0,1,0,"Rahat Kazmi Film Studios, Shemaroo Entertainment",1,https://image.tmdb.org/t/p/w500/lpyzVs02TI1FFlblJtsFm6OJxA2.jpg,hi,0.0,Flop,5.301029995663981,0
Kuttey,2023,"Comedy, Crime, Thriller",0,0,21,112,"Vishal Bhardwaj Films, LUV Films, T-Series",1,https://image.tmdb.org/t/p/w500/bwJHR0qzAvJLKy7EioiSRu0QivY.jpg,hi,0.0,Flop,6.342422680822207,0
COAT,2023,"Drama, Family",0,0,0,0,"Perfect Time Pictures Production, Brandex Entertainment, Black Panther Movies Ltd.",5,https://image.tmdb.org/t/p/w500/sqmtRGUqDLa5w574rZbMQZkRAda.jpg,hi,0.0,Flop,5.0,0
#MUTE,2023,Thriller,0,0,1,0,G. Gangadhar,2,https://image.tmdb.org/t/p/w500/ySoi7upGRPRuA7yX6VkpMJKzquj.jpg,hi,0.0,Flop,5.301029995663981,0
Bheed,2023,Drama,0,0,16,112,"Benaras Mediaworks, T-Series, Reliance Entertainment",3,https://image.tmdb.org/t/p/w500/sJ3uHEY9LLP0BpdPy0KlJzYnmkv.jpg,hi,0.0,Flop,6.230448921378274,0
Ganapath,2023,"Action, Thriller",22000000,1700000,9,135,"Pooja Entertainment, Good Co.",10,https://image.tmdb.org/t/p/w500/z5kngie7G0bR9CL3tcWhZLwIpIc.jpg,hi,-0.9227272727272727,Flop,6.0,-20300000
Mumbaikar,2023,"Crime, Drama",0,0,4,123,"Jio Studios, HR Films",6,https://image.tmdb.org/t/p/w500/we0j8oUGcUEHXBTfjo1M6EnBNc0.jpg,hi,0.0,Flop,5.698970004336019,0
OMG 2,2023,"Comedy, Drama",7500000,28000000,70,155,"Viacom18 Studios, Cape Of Good Films, Wakaoo Films",8,https://image.tmdb.org/t/p/w500/kApiO3oL6t100aCtkcwEhk2kqgK.jpg,hi,2.7333333333333334,Hit,6.8512583487190755,20500000
Chatrapathi,2023,"Action, Drama",0,0,2,124,Pen Studios,5,https://image.tmdb.org/t/p/w500/1Z5CyVeEjVq8mMaJR2brNpgw7cX.jpg,hi,0.0,Flop,5.477121254719663,0
Mission Raniganj,2023,"Drama, Action, Thriller",0,0,17,134,"Pooja Entertainment, Ajay Kapoor Productions",10,https://image.tmdb.org/t/p/w500/3804yFLTPlMqG6Jxsm20aqcFEfU.jpg,hi,0.0,Flop,6.2552725051033065,0
Cheenk,2023,Comedy,0,0,1,14,,2,https://image.tmdb.org/t/p/w500/u8f6jzEemsIiXZ58rDlNrzdqilQ.jpg,hi,0.0,Flop,5.301029995663981,0
Gumraah,2023,"Crime, Action, Thriller",0,0,22,130,"T-Series, Cine1 Studios, Reflection Pictures Studio",4,https://image.tmdb.org/t/p/w500/tFaQuuz26BKMXdcDxLrlmVNQlM7.jpg,hi,0.0,Flop,6.361727836017593,0
Gaslight,2023,"Horror, Thriller",0,0,20,111,"Tips Industries, 12th Street Entertainment",3,https://image.tmdb.org/t/p/w500/8D3lObq5pv7lH0o5tny908SldKf.jpg,hi,0.0,Flop,6.3222192947339195,0
Fukrey 3,2023,"Comedy, Drama",3000000,16000000,14,147,Excel Entertainment,9,https://image.tmdb.org/t/p/w500/1E5qIvLBNrv4onx5SxnNz5Monac.jpg,hi,4.333333333333333,Hit,6.176091259055681,13000000
Dream Girl 2,2023,"Comedy, Romance",0,0,16,134,Balaji Telefilms,8,https://image.tmdb.org/t/p/w500/gvNeqDNwZ8isym8CeHZsZk1QiSJ.jpg,hi,0.0,Flop,6.230448921378274,0
The Underbug,2023,Horror,0,0,0,69,Chalkboard Entertainment,1,https://image.tmdb.org/t/p/w500/gkZB59S0d995yubUpew9YTsdXfl.jpg,hi,0.0,Flop,5.0,0
Aazam,2023,"Crime, Drama, Mystery, Thriller",0,0,2,120,,5,https://image.tmdb.org/t/p/w500/9IdjgWe7XzSHflYWfIVTiZyDDYT.jpg,hi,0.0,Flop,5.477121254719663,0
Yaariyan 2,2023,"Romance, Drama, Family",3012048,321687,7,150,"T-Series, BLM Pictures",10,https://image.tmdb.org/t/p/w500/zcy8ZFwnzMhB32RaPArpj2XASP4.jpg,hi,-0.8931999091647942,Flop,5.903089986991944,-2690361
Gulmohar,2023,"Family, Drama",0,0,12,132,"Chalkboard Entertainment, Autonomous Works, Star Studios",3,https://image.tmdb.org/t/p/w500/9ovEm6ush0W19f1lV8Q3XN6l8uJ.jpg,hi,0.0,Flop,6.113943352306837,0
Satyaprem Ki Katha,2023,"Drama, Romance",0,0,40,146,"Nadiadwala Grandson Entertainment, Namah Pictures",6,https://image.tmdb.org/t/p/w500/99DkKzMm7SrNw8p6jozCkKmOnTy.jpg,hi,0.0,Flop,6.6127838567197355,0
Aankh Micholi,2023,"Comedy, Family",0,0,5,0,"Sony Pictures Films India, Merry Go Round Studios",11,https://image.tmdb.org/t/p/w500/3di6GxX88WeMo9IjMt8BwW9wOq1.jpg,hi,0.0,Flop,5.778151250383644,0
Bloody Daddy,2023,"Action, Crime, Thriller",0,0,33,122,"AAZ Films, Offside Entertainment, Jio Studios, The Vermillion World",6,https://image.tmdb.org/t/p/w500/gX8k6oKpIsWHpfWNz3Bu4wUuliA.jpg,hi,0.0,Flop,6.531478917042255,0
Pippa,2023,"War, Drama",9000000,0,9,140,"RSVP Movies, Roy Kapur Films",11,https://image.tmdb.org/t/p/w500/7bD664CWGigcjlT8wf2VR3KZCtK.jpg,hi,-1.0,Flop,6.0,-9000000
"Next, Please",2023,"Drama, Romance, Science Fiction",0,0,1,12,Zoo Entertainment,11,https://image.tmdb.org/t/p/w500/qvpTItxdx3sq5uFecfK5va2i2FR.jpg,hi,0.0,Flop,5.301029995663981,0
8 A.M. Metro,2023,Drama,0,0,7,116,"Platoon One Films, Studio 99",5,https://image.tmdb.org/t/p/w500/fRPfT9sQzMSbDMH8c1qxVWFy8zT.jpg,hi,0.0,Flop,5.903089986991944,0
Karma Strikes,2023,"Drama, Romance, Thriller",0,0,0,135,"Free Art Productions, Cinephile Production House",12,https://image.tmdb.org/t/p/w500/qKw7thGAiGsn6jw9gqR5FbPxWFC.jpg,hi,0.0,Flop,5.0,0
Tumse Na Ho Payega,2023,"Comedy, Drama",0,0,9,132,"RSVP Movies, Earthsky Pictures, Roy Kapur Films, Star Studios",9,https://image.tmdb.org/t/p/w500/ziz7A8NgRExxeCxmTYGE6VGuMKs.jpg,hi,0.0,Flop,6.0,0
Rosh,2023,Thriller,0,0,0,113,A Mates Entertainment Release,5,https://image.tmdb.org/t/p/w500/Ai67XN2SjgLKXIGECT3RXQ2bjqf.jpg,hi,0.0,Flop,5.0,0
Lost,2023,Drama,0,0,7,124,"Zee Studios, Namah Pictures",2,https://image.tmdb.org/t/p/w500/yRQkH26GZ7Qp9xkAMfmVNnkb1Ez.jpg,hi,0.0,Flop,5.903089986991944,0
The Great Indian Family,2023,"Comedy, Drama",0,0,9,112,Yash Raj Films,9,https://image.tmdb.org/t/p/w500/9Gxe853oX3URrNj8PKGfvoBF3tx.jpg,hi,0.0,Flop,6.0,0
Bhagwan Bharose,2023,"Drama, Comedy, Family",450000,0,4,97,Platoon One Films,5,https://image.tmdb.org/t/p/w500/8Jh6EckBnZjqlvrTwzQHxiL7ad9.jpg,hi,-1.0,Flop,5.698970004336019,-450000
Jackson Halt,2023,"Thriller, Crime, Mystery, Horror",0,0,1,121,Champaran Talkies,5,https://image.tmdb.org/t/p/w500/cvjhVtYAZpf7kJiCzT3PfahsWJH.jpg,hi,0.0,Flop,5.301029995663981,0
The Haunting,2023,"History, Thriller",0,0,1,31,Amazon miniTV,4,https://image.tmdb.org/t/p/w500/45pXEiCkfXBViItOdinM3qQ1lTn.jpg,hi,0.0,Flop,5.301029995663981,0
UnWoman,2023,Unknown,0,0,1,112,,5,https://image.tmdb.org/t/p/w500/54P4qVJjwlFb5O3QVyv3pjDQpyQ.jpg,hi,0.0,Flop,5.301029995663981,0
Morchang,2023,Fantasy,1443,0,0,24,Chandradeep Singh Rathore,6,https://image.tmdb.org/t/p/w500/a3yX75QxAXeqAcTUB0NuUU1UEsz.jpg,hi,-1.0,Flop,5.0,-1443
Chaar lugaai,2023,"Drama, Comedy, Mystery",400000,14500,1,143,AJ Films Entertainment World,5,,hi,-0.96375,Flop,5.301029995663981,-385500
Ghoomer,2023,Drama,0,0,8,134,"Hope Productions, Saraswati Entertainment Private Limited",8,https://image.tmdb.org/t/p/w500/6npQ0MxlmCqPPF8H5xK4yGt7ZLL.jpg,hi,0.0,Flop,5.954242509439325,0
Zwigato,2023,Drama,0,1984,9,106,"Applause Entertainment, Nandita Das Initiatives",3,https://image.tmdb.org/t/p/w500/cy5prmLqNUVOqfEqa0ArhqIRDB1.jpg,hi,0.0,Flop,6.0,1984
Pine Cone,2023,"Romance, Drama",0,0,0,95,Anticlock Films,6,https://image.tmdb.org/t/p/w500/wii8awBNyPwojeTtumXL2hMI3T8.jpg,hi,0.0,Flop,5.0,0
Stolen,2023,"Drama, Thriller",0,0,27,94,"Jungle Book Studio, Vipin Agnihotri Films",8,https://image.tmdb.org/t/p/w500/xR5Endhjm4soY6fPgXY0jrpDZvL.jpg,hi,0.0,Flop,6.447158031342219,0
Shiv Shastri Balboa,2023,"Comedy, Drama",0,0,5,132,"Anupam Kher Studio, UFI Motion Picture",2,https://image.tmdb.org/t/p/w500/5BQ08rSNniscpTEl2VAQNNAY6LC.jpg,hi,0.0,Flop,5.778151250383644,0
Starfish,2023,"Drama, Thriller, Romance",0,0,6,119,"T-Series, Almighty Motion Picture",11,https://image.tmdb.org/t/p/w500/volrYUHHPHJYPfdukDVcZ9xCYQa.jpg,hi,0.0,Flop,5.845098040014257,0
Kadak Singh,2023,"Drama, Thriller",0,0,11,136,,11,https://image.tmdb.org/t/p/w500/eB7VUbPWvbohPvmYn22XAtpmcvU.jpg,hi,0.0,Flop,6.079181246047625,0
Ajmer 92,2023,Unknown,0,0,0,0,"Sumit Motion Pictures, Little Crew Pictures",7,https://image.tmdb.org/t/p/w500/lM8sVdmhAM3HkwBGWaynOPJ7tqL.jpg,hi,0.0,Flop,5.0,0
Sirf Ek Bandaa Kaafi Hai,2023,Drama,0,0,31,127,"Bhanushali Studios, Practical Productions, PR Motion Pictures",6,https://image.tmdb.org/t/p/w500/i8wMjVoQOyo9XUOrQk60WCcklCj.jpg,hi,0.0,Flop,6.505149978319906,0
Berlin,2023,Thriller,0,0,8,125,"Zee Studios, Yippee Ki Yay Motion Pictures",10,https://image.tmdb.org/t/p/w500/nBCVdo3NO2UPHO2lnrfZa0NQZfB.jpg,hi,0.0,Flop,5.954242509439325,0
Lakadbaggha,2023,"Action, Crime, Thriller",0,0,6,129,First Ray Films,1,https://image.tmdb.org/t/p/w500/tgyHSVTw42PMHxnq0KOXbTVwu5C.jpg,hi,0.0,Flop,5.845098040014257,0
Who Am I?,2023,"Drama, Family",0,0,1,119,Write Click Production,2,https://image.tmdb.org/t/p/w500/185ag4JOB1fYL5ixnzRGWtuVoKY.jpg,hi,0.0,Flop,5.301029995663981,0
Bicycle Days,2023,Drama,0,0,0,90,Katharsis Films,4,https://image.tmdb.org/t/p/w500/ndZpt1fxKynVqgAjWBlEYHL2sgL.jpg,hi,0.0,Flop,5.0,0
Moha,2023,Drama,0,0,0,103,Santosh Sivan Films,1,https://image.tmdb.org/t/p/w500/8asVvWG7NLYvNvojNpKOwAcjVmQ.jpg,hi,0.0,Flop,5.0,0
Sajini Shinde Ka Viral Video,2023,"Mystery, Thriller",0,0,18,114,Maddock Films,10,https://image.tmdb.org/t/p/w500/xkDtXIlQBtkaHSjL6NyUsZREZTe.jpg,hi,0.0,Flop,6.278753600952829,0
The Y,2023,"Horror, Thriller",0,0,2,110,Rocket Films,1,https://image.tmdb.org/t/p/w500/6YjyVezHvoFbuFPvxSRMFBLV1hX.jpg,hi,0.0,Flop,5.477121254719663,0
Majbooriyan,2023,Drama,0,0,0,0,,11,https://image.tmdb.org/t/p/w500/i2JlsD6OzrXm2LOC4OCWlWXOyyD.jpg,hi,0.0,Flop,5.0,0
Friday Night Plan,2023,"Comedy, Drama",0,0,10,109,Excel Entertainment,9,https://image.tmdb.org/t/p/w500/8QIAFlELWwP8xfo2Xwf7oleDcUE.jpg,hi,0.0,Flop,6.041392685158225,0
Tees,2024,"Drama, Science Fiction",0,0,0,142,Dibakar Banerjee Productions,11,https://image.tmdb.org/t/p/w500/iJJlpYgibomRwxyTjtHuJ018IVB.jpg,hi,0.0,Flop,5.0,0
Ghamasaan,2024,"Thriller, Action",0,0,0,150,"Jio Studios, Golden Ratio Films",10,https://image.tmdb.org/t/p/w500/gZuN5Vh9ceBzTk9gl230kE9GrVD.jpg,hi,0.0,Flop,5.0,0
Kill,2024,"Action, Crime, Thriller, Drama",4800000,5600000,456,105,"Sikhya Entertainment, Dharma Productions",7,https://image.tmdb.org/t/p/w500/m2zXTuNPkywdYLyWlVyJZW2QOJH.jpg,hi,0.16666666666666666,Average,7.65991620006985,800000
Tikdam,2024,Drama,0,0,1,118,"Jio Studios, Backbencher Pictures, Hardik Gajjar Films, Skylark Productions India",8,https://image.tmdb.org/t/p/w500/zXhIhFncs7CRtl2OgyWTx7uPth9.jpg,hi,0.0,Flop,5.301029995663981,0
Body,2024,Drama,0,0,0,142,,12,https://image.tmdb.org/t/p/w500/q2CN1yQcxilQioKOOzKKWney5p.jpg,hi,0.0,Flop,5.0,0
